date,fighter_a,fighter_b,odds_a,odds_b
2019-02-23,Michel Prazeres,Ismail Naurdiev,-470.0,375.0
2019-02-23,Damir Ismagulov,Joel Alvarez,-325.0,265.0
2019-02-23,Dwight Grant,Carlo Pedersoli,140.0,-160.0
2019-03-02,Jon Jones,Anthony Smith,-800.0,550.0
2019-03-02,Tyron Woodley,Kamaru Usman,-190.0,165.0
2019-03-02,Robbie Lawler,Ben Askren,240.0,-280.0
2019-03-02,Tecia Torres,Weili Zhang,125.0,-145.0
2019-03-02,Cody Garbrandt,Pedro Munhoz,-160.0,140.0
2019-03-02,Jeremy Stephens,Zabit Magomedsharipov,260.0,-320.0
2019-03-02,Cody Stamann,Alejandro Perez,-170.0,150.0
2019-03-02,Diego Sanchez,Mickey Gall,200.0,-240.0
2019-03-02,Edmen Shahbazyan,Charles Byrd,-150.0,130.0
2019-03-02,Gina Mazany,Macy Chiasson,415.0,-525.0
2019-03-02,Polyana Viana,Hannah Cifers,-280.0,240.0
2019-03-02,Misha Cirkunov,Johnny Walker,155.0,-175.0
2019-03-09,Derrick Lewis,Junior Dos Santos,200.0,-240.0
2019-03-09,Beneil Dariush,Drew Dober,-220.0,180.0
2019-03-09,Elizeu Zaleski dos Santos,Curtis Millender,100.0,-120.0
2019-03-09,Tim Means,Niko Price,-210.0,175.0
2019-03-09,Blagoy Ivanov,Ben Rothwell,100.0,-120.0
2019-03-09,Tim Boetsch,Omari Akhmedov,135.0,-155.0
2019-03-09,Alex Morono,Zak Ottow,-175.0,155.0
2019-03-09,Marion Reneau,Yana Kunitskaya,195.0,-235.0
2019-03-09,Grant Dawson,Julian Erosa,-200.0,170.0
2019-03-09,Maurice Greene,Jeff Hughes,215.0,-255.0
2019-03-09,Louis Smolka,Matt Schnell,-130.0,110.0
2019-03-09,Alex White,Dan Moret,-135.0,115.0
2019-03-09,Anthony Rocco Martin,Sergio Moraes,-240.0,200.0
2019-03-16,Darren Till,Jorge Masvidal,-225.0,185.0
2019-03-16,Leon Edwards,Gunnar Nelson,-140.0,120.0
2019-03-16,Volkan Oezdemir,Dominick Reyes,220.0,-260.0
2019-03-16,Nathaniel Wood,Jose Quinonez,-335.0,275.0
2019-03-16,Danny Roberts,Claudio Silva,130.0,-150.0
2019-03-16,Jack Marshman,John Phillips,-135.0,115.0
2019-03-16,Marc Diakiese,Joe Duffy,165.0,-190.0
2019-03-16,Nicolae Negumereanu,Saparbeg Safarov,-170.0,150.0
2019-03-16,Danny Henry,Dan Ige,130.0,-140.0
2019-03-16,Molly McCann,Priscila Cachoeira,-175.0,155.0
2019-03-16,Mike Grundy,Nad Narimani,310.0,-340.0
2019-03-16,Arnold Allen,Jordan Rinaldi,-150.0,130.0
2019-03-23,Stephen Thompson,Anthony Pettis,-430.0,345.0
2019-03-23,Curtis Blaydes,Justin Willis,-275.0,235.0
2019-03-23,John Makdessi,Jesus Pinedo,-300.0,250.0
2019-03-23,Jussier Formiga,Deiveson Figueiredo,150.0,-170.0
2019-03-23,Maycee Barber,JJ Aldrich,-275.0,235.0
2019-03-23,Luis Pena,Steven Peterson,-225.0,185.0
2019-03-23,Marlon Vera,Frankie Saenz,-170.0,150.0
2019-03-23,Alexis Davis,Jennifer Maia,-145.0,125.0
2019-03-23,Randa Markos,Angela Hill,135.0,-155.0
2019-03-23,Ryan MacDonald,Chris Gutierrez,260.0,-320.0
2019-03-23,Eric Shelton,Jordan Espinosa,-130.0,110.0
2019-03-23,Bryce Mitchell,Bobby Moffett,130.0,-150.0
2019-03-30,Edson Barboza,Justin Gaethje,-120.0,100.0
2019-03-30,David Branch,Jack Hermansson,130.0,-150.0
2019-03-30,Josh Emmett,Michael Johnson,130.0,-150.0
2019-03-30,Karolina Kowalkiewicz,Michelle Waterson,-160.0,140.0
2019-03-30,Kennedy Nzechukwu,Paul Craig,-185.0,160.0
2019-03-30,Sodiq Yusuff,Sheymon Moraes,-145.0,125.0
2019-03-30,Ross Pearson,Desmond Green,450.0,-600.0
2019-03-30,Enrique Barzola,Kevin Aguilar,-125.0,105.0
2019-03-30,Kevin Holland,Gerald Meerschaert,-225.0,185.0
2019-03-30,Ray Borg,Casey Kenney,-230.0,190.0
2019-03-30,Sabina Mazo,Maryna Moroz,-165.0,145.0
2019-03-30,Alex Perez,Mark De La Rosa,-365.0,328.0
2019-03-30,Marina Rodriguez,Jessica Aguilar,-350.0,290.0
2019-04-13,Ovince Saint Preux,Nikita Krylov,115.0,-135.0
2019-04-13,Max Holloway,Dustin Poirier,-220.0,180.0
2019-04-13,Kelvin Gastelum,Israel Adesanya,150.0,-170.0
2019-04-13,Eryk Anders,Khalil Rountree Jr.,-185.0,160.0
2019-04-13,Alan Jouban,Dwight Grant,110.0,-130.0
2019-04-13,Jalin Turner,Matt Frevola,-165.0,145.0
2019-04-13,Montel Jackson,Andre Soukhamthath,-600.0,450.0
2019-04-13,Max Griffin,Zelim Imadaev,110.0,-130.0
2019-04-13,Boston Salmon,Khalid Taha,-175.0,155.0
2019-04-13,Curtis Millender,Belal Muhammad,135.0,-155.0
2019-04-13,Brandon Davis,Randy Costa,-190.0,165.0
2019-04-13,Lauren Mueller,Poliana Botelho,145.0,-165.0
2019-04-13,Wilson Reis,Alexandre Pantoja,150.0,-170.0
2019-04-20,Alistair Overeem,Aleksei Oleinik,-245.0,205.0
2019-04-20,Islam Makhachev,Arman Tsarukyan,-320.0,260.0
2019-04-20,Sergei Pavlovich,Marcelo Golm,-300.0,250.0
2019-04-20,Roxanne Modafferi,Antonina Shevchenko,270.0,-330.0
2019-04-20,Krzysztof Jotko,Alen Amedovski,-230.0,190.0
2019-04-20,Movsar Evloev,Seungwoo Choi,-440.0,350.0
2019-04-20,Sultan Aliev,Keita Nakamura,-110.0,-110.0
2019-04-20,Alexander Yakovlev,Alex Da Silva,-150.0,130.0
2019-04-20,Marcin Tybura,Shamil Abdurakhimov,-135.0,115.0
2019-04-20,Gadzhimurad Antigulov,Michal Oleksiejczuk,180.0,-220.0
2019-04-20,Magomed Mustafaev,Rafael Fiziev,120.0,-140.0
2019-04-27,Jacare Souza,Jack Hermansson,-225.0,185.0
2019-04-27,Greg Hardy,Dmitrii Smoliakov,-290.0,245.0
2019-04-27,Alex Oliveira,Mike Perry,-165.0,145.0
2019-04-27,Glover Teixeira,Ion Cutelaba,-120.0,100.0
2019-04-27,John Lineker,Cory Sandhagen,-155.0,135.0
2019-04-27,Roosevelt Roberts,Thomas Gifford,-470.0,375.0
2019-04-27,Andrei Arlovski,Augusto Sakai,145.0,-165.0
2019-04-27,Carla Esparza,Virna Jandiroba,-130.0,110.0
2019-04-27,Gilbert Burns,Mike Davis,-245.0,205.0
2019-04-27,Jim Miller,Jason Gonzalez,-115.0,105.0
2019-04-27,Angela Hill,Jodie Esquibel,-610.0,455.0
2019-04-27,Court McGee,Dhiego Lima,-150.0,130.0
2019-04-27,Ben Saunders,Takashi Sato,190.0,-230.0
2019-05-04,Macy Chiasson,Sarah Moras,-700.0,500.0
2019-05-04,Al Iaquinta,Donald Cerrone,-130.0,110.0
2019-05-04,Derek Brunson,Elias Theodorou,-110.0,-110.0
2019-05-04,Cub Swanson,Shane Burgos,160.0,-185.0
2019-05-04,Brad Katona,Merab Dvalishvili,140.0,-160.0
2019-05-04,Walt Harris,Serghei Spivac,-165.0,145.0
2019-05-04,Nordine Taleb,Kyle Prepolec,-420.0,335.0
2019-05-04,Aiemann Zahabi,Vince Morales,-175.0,155.0
2019-05-04,Kyle Nelson,Matt Sayles,165.0,-190.0
2019-05-04,Arjan Bhullar,Juan Adams,115.0,-135.0
2019-05-04,Mitch Gagnon,Cole Smith,-120.0,100.0
2019-05-04,Marc-Andre Barriault,Andrew Sanchez,140.0,-160.0
2019-05-11,Jose Aldo,Alexander Volkanovski,-145.0,125.0
2019-05-11,Thiago Alves,Laureano Staropoli,-125.0,105.0
2019-05-11,Rose Namajunas,Jessica Andrade,120.0,-140.0
2019-05-11,Jared Cannonier,Anderson Silva,-135.0,115.0
2019-05-11,Irene Aldana,Bethe Correia,-400.0,325.0
2019-05-11,Rogerio Nogueira,Ryan Spann,105.0,-125.0
2019-05-11,Thiago Moises,Kurt Holobaugh,-125.0,105.0
2019-05-11,Warlley Alves,Sergio Moraes,-135.0,115.0
2019-05-11,BJ Penn,Clay Guida,525.0,-750.0
2019-05-11,Luana Carolina,Priscila Cachoeira,-170.0,150.0
2019-05-11,Raoni Barcelos,Carlos Huachin,-1100.0,700.0
2019-05-11,Talita Bernardo,Viviane Araujo,-280.0,240.0
2019-05-18,Rafael Dos Anjos,Kevin Lee,130.0,-150.0
2019-05-18,Antonio Carlos Junior,Ian Heinisch,-160.0,140.0
2019-05-18,Megan Anderson,Felicia Spencer,-220.0,180.0
2019-05-18,Vicente Luque,Derrick Krantz,-1100.0,700.0
2019-05-18,Charles Oliveira,Nik Lentz,-420.0,335.0
2019-05-18,Davi Ramos,Austin Hubbard,-550.0,425.0
2019-05-18,Aspen Ladd,Sijara Eubanks,-260.0,220.0
2019-05-18,Desmond Green,Charles Jourdain,-900.0,600.0
2019-05-18,Danny Roberts,Michel Pereira,-250.0,210.0
2019-05-18,Michael Trizano,Grant Dawson,145.0,-165.0
2019-05-18,Patrick Cummins,Ed Herman,-260.0,220.0
2019-05-18,Zak Cummings,Trevin Giles,170.0,-200.0
2019-05-18,Julio Arce,Julian Erosa,-800.0,550.0
2019-06-01,Alexander Gustafsson,Anthony Smith,-320.0,260.0
2019-06-01,Jimi Manuwa,Aleksandar Rakic,215.0,-255.0
2019-06-01,Makwan Amirkhani,Chris Fishgold,-130.0,110.0
2019-06-01,Damir Hadzovic,Christos Giagos,-165.0,145.0
2019-06-01,Daniel Teymur,Sung Bin Jo,110.0,-130.0
2019-06-01,Tonya Evinger,Lina Lansberg,-400.0,325.0
2019-06-01,Stevie Ray,Leonardo Santos,135.0,-155.0
2019-06-01,Nick Hein,Frank Camacho,110.0,-130.0
2019-06-01,Bea Malecki,Duda Santana,-125.0,105.0
2019-06-01,Darko Stosic,Devin Clark,-110.0,-110.0
2019-06-01,Joel Alvarez,Danilo Belluardo,-105.0,-115.0
2019-06-01,Rostem Akman,Sergey Khandozhko,135.0,-155.0
2019-06-08,Aljamain Sterling,Pedro Munhoz,-160.0,140.0
2019-06-08,Henry Cejudo,Marlon Moraes,145.0,-165.0
2019-06-08,Valentina Shevchenko,Jessica Eye,-1100.0,700.0
2019-06-08,Tony Ferguson,Donald Cerrone,-210.0,175.0
2019-06-08,Jimmie Rivera,Petr Yan,300.0,-360.0
2019-06-08,Tai Tuivasa,Blagoy Ivanov,-160.0,140.0
2019-06-08,Ricardo Lamas,Calvin Kattar,155.0,-175.0
2019-06-08,Karolina Kowalkiewicz,Alexa Grasso,105.0,-125.0
2019-06-08,Yan Xiaonan,Angela Hill,-220.0,180.0
2019-06-08,Bevon Lewis,Darren Stewart,-170.0,150.0
2019-06-08,Eddie Wineland,Grigorii Popov,-155.0,135.0
2019-06-08,Katlyn Chookagian,Joanne Calderwood,-105.0,-115.0
2019-06-08,Tatiana Suarez,Nina Ansaroff,-750.0,525.0
2019-06-22,Andre Ewell,Anderson Dos Santos,-140.0,120.0
2019-06-22,Andrea Lee,Montana De La Rosa,-185.0,160.0
2019-06-22,Bryan Barberena,Randy Brown,-235.0,195.0
2019-06-22,Kevin Holland,Alessio Di Chirico,-230.0,190.0
2019-06-22,Renato Moicano,Chan Sung Jung,-220.0,180.0
2019-06-22,Ashley Yoder,Syuri Kondo,-140.0,120.0
2019-06-22,Matt Wiman,Luis Pena,315.0,-380.0
2019-06-22,Allen Crowder,Jairzinho Rozenstruik,190.0,-230.0
2019-06-22,Ariane Lipski,Molly McCann,-255.0,215.0
2019-06-22,Deron Winn,Eric Spicely,-360.0,300.0
2019-06-22,Dan Ige,Kevin Aguilar,120.0,-140.0
2019-06-29,Francis Ngannou,Junior Dos Santos,-220.0,180.0
2019-06-29,Jussier Formiga,Joseph Benavidez,105.0,-125.0
2019-06-29,Demian Maia,Rocco Martin,-190.0,165.0
2019-06-29,Roosevelt Roberts,Vinc Pichel,-245.0,205.0
2019-06-29,Drew Dober,Marco Polo Reyes,-430.0,345.0
2019-06-29,Alonzo Menifield,Paul Craig,-350.0,290.0
2019-06-29,Ricardo Ramos,Journey Newson,-380.0,315.0
2019-06-29,Eryk Anders,Vinicius Moreira,-300.0,250.0
2019-06-29,Jared Gordon,Dan Moret,-350.0,290.0
2019-06-29,Dalcha Lungiambula,Dequan Townsend,-420.0,335.0
2019-06-29,Emily Whitmire,Amanda Ribas,-175.0,155.0
2019-06-29,Maurice Greene,Junior Albini,-125.0,105.0
2019-07-06,Jon Jones,Thiago Santos,-670.0,485.0
2019-07-06,Amanda Nunes,Holly Holm,-360.0,300.0
2019-07-06,Jorge Masvidal,Ben Askren,180.0,-220.0
2019-07-06,Jan Blachowicz,Luke Rockhold,220.0,-260.0
2019-07-06,Diego Sanchez,Michael Chiesa,315.0,-380.0
2019-07-06,Julia Avila,Pannie Kianzad,-250.0,210.0
2019-07-06,Marlon Vera,Nohelin Hernandez,-470.0,375.0
2019-07-06,Caludia Gadelha,Randa Markos,-200.0,170.0
2019-07-06,Alejandro Perez,Song Yadong,185.0,-225.0
2019-07-06,Edmen Shahbazyan,Jack Marshman,-570.0,480.0
2019-07-06,Ismail Naurdiev,Chance Rencountre,-570.0,435.0
2019-07-06,Gilbert Melendez,Arnold Allen,260.0,-320.0
2019-07-13,Karl Roberson,Wellington Turman,-220.0,180.0
2019-07-13,Germaine De Randamie,Aspen Ladd,100.0,-120.0
2019-07-13,Urijah Faber,Ricky Simon,320.0,-355.0
2019-07-13,Josh Emmett,Mirsad Bektic,150.0,-170.0
2019-07-13,Marvin Vettori,Cezar Ferreira,-220.0,180.0
2019-07-13,Benito Lopez,Vince Morales,-105.0,-105.0
2019-07-13,Julianna Pena,Nicco Montano,-250.0,210.0
2019-07-13,Darren Elkins,Ryan Hall,-115.0,-105.0
2019-07-13,Liu Pingyuan,Jonathan Martinez,-220.0,180.0
2019-07-13,Livinha Souza,Brianna Van Buren,-115.0,-105.0
2019-07-13,Andre Fili,Sheymon Moraes,-160.0,140.0
2019-07-20,Rafael Dos Anjos,Leon Edwards,-110.0,-110.0
2019-07-20,Aleksei Oleinik,Walt Harris,130.0,-150.0
2019-07-20,Greg Hardy,Juan Adams,-105.0,-115.0
2019-07-20,James Vick,Dan Hooker,105.0,-125.0
2019-07-20,Alexander Hernandez,Francisco Trinaldo,-250.0,210.0
2019-07-20,Andrei Arlovski,Ben Rothwell,155.0,-175.0
2019-07-20,Raquel Pennington,Irene Aldana,115.0,-135.0
2019-07-20,Sam Alvey,Klidson Abreu,145.0,-165.0
2019-07-20,Roxanne Modafferi,Jennifer Maia,110.0,-130.0
2019-07-20,Ray Borg,Gabriel Silva,-185.0,160.0
2019-07-20,Mario Bautista,Jin Soo Son,150.0,-170.0
2019-07-20,Domingo Pilarte,Felipe Colares,-400.0,325.0
2019-07-20,Alex Caceres,Steven Peterson,-115.0,-105.0
2019-07-27,Olivier Aubin-Mercier,Arman Tsarukyan,145.0,-165.0
2019-07-27,Max Holloway,Frankie Edgar,-335.0,275.0
2019-07-27,Cris Cyborg,Felicia Spencer,-380.0,315.0
2019-07-27,Geoff Neal,Niko Price,-335.0,275.0
2019-07-27,Marc-Andre Barriault,Krzystof Jotko,145.0,-165.0
2019-07-27,Erik Koch,Kyle Stewart,-140.0,120.0
2019-07-27,Hakeem Dawodu,Yoshinori Horie,-440.0,350.0
2019-07-27,Gillian Robertson,Sarah Frota,-150.0,130.0
2019-07-27,Alexis Davis,Viviane Araujo,165.0,-190.0
2019-07-27,Gavin Tucker,Seungwoo Choi,120.0,-140.0
2019-07-27,Alexandre Pantoja,Deiveson Figueiredo,-140.0,120.0
2019-08-03,Colby Covington,Robbie Lawler,-300.0,250.0
2019-08-03,Jim Miller,Clay Guida,-140.0,130.0
2019-08-03,Joaquim Silva,Nasrat Haqparast,315.0,-380.0
2019-08-03,Scott Holtzman,Dong Hyun Ma,-390.0,320.0
2019-08-03,Trevin Giles,Gerald Meerschaert,-170.0,150.0
2019-08-03,Antonina Shevchenko,Lucie Pudilova,-160.0,140.0
2019-08-03,Jordan Espinosa,Matt Schnell,-155.0,145.0
2019-08-03,Lauren Murphy,Mara Romero Borella,180.0,-220.0
2019-08-03,Claudio Silva,Cole Williams,-550.0,425.0
2019-08-03,Miranda Granger,Hannah Goldy,-105.0,-115.0
2019-08-03,Mickey Gall,Salim Touahri,100.0,-120.0
2019-08-03,Darko Stosic,Kennedy Nzechukwu,-120.0,100.0
2019-08-10,Rodolfo Vieira,Oskar Piechota,-225.0,185.0
2019-08-10,Valentina Shevchenko,Liz Carmouche,-1100.0,700.0
2019-08-10,Vincente Luque,Mike Perry,-250.0,210.0
2019-08-10,Luiz Garagorri,Humberto Bandenay,-145.0,125.0
2019-08-10,Volkan Oezdemir,Ilir Latifi,-190.0,165.0
2019-08-10,Enrique Barzola,Bobby Moffett,-165.0,145.0
2019-08-10,Ciryl Gane,Raphael Pessoa Nunes,-470.0,375.0
2019-08-10,Tecia Torres,Marina Rodriguez,-160.0,140.0
2019-08-10,Rogerio Bontorin,Raulian Paiva,100.0,-120.0
2019-08-10,Geraldo de Freitas,Chris Gutierrez,-175.0,155.0
2019-08-10,Kazula Vargas,Alex Da Silva,240.0,-280.0
2019-08-10,Veronica Macedo,Polyana Viana,-130.0,110.0
2019-08-10,Gilbert Burns,Aleksei Kunchenko,120.0,-140.0
2019-08-17,Daniel Cormier,Stipe Miocic,-145.0,125.0
2019-08-17,Anthony Pettis,Nate Diaz,-120.0,100.0
2019-08-17,Yoel Romero,Paulo Costa,-165.0,145.0
2019-08-17,Gabriel Benitez,Sodiq Yusuff,235.0,-275.0
2019-08-17,Derek Brunson,Ian Heinisch,140.0,-160.0
2019-08-17,Raphael Assuncao,Cory Sandhagen,220.0,-260.0
2019-08-17,Christos Giagos,Drakkar Klose,165.0,-190.0
2019-08-17,Manny Bermudez,Casey Kenney,-170.0,150.0
2019-08-17,Hannah Cifers,Jodie Esquibel,-290.0,245.0
2019-08-17,Kyung Ho Kang,Brandon Davis,-190.0,165.0
2019-08-17,Sabina Mazo,Shana Dobson,-145.0,125.0
2019-08-17,Devonte Smith,Khama Worthy,-1000.0,650.0
2019-08-31,Jessica Andrade,Zhang Weili,-200.0,170.0
2019-08-31,Li Jingliang,Elizeu Dos Santos,215.0,-255.0
2019-08-31,Kai Kara-France,Mark De La Rosa,-185.0,160.0
2019-08-31,Song Kenan,Derrick,-110.0,-110.0
2019-08-31,Wu Yanan,Mizuki Inoue,150.0,-170.0
2019-08-31,Da Un Jung,Khadis Ibragimov,245.0,-290.0
2019-08-31,Su Mudaerji,Andre Soukhamthath,140.0,-160.0
2019-08-31,Damir Ismagulov,Thiago Moises,-220.0,180.0
2019-08-31,Heili Alateng,Danaa Batgerel,-120.0,100.0
2019-08-31,Karol Rosa,Lara Procopio,-115.0,-105.0
2019-08-31,Junyong Park,Anthony Hernandez,125.0,-145.0
2019-09-07,Edson Barboza,Paul Felder,-120.0,100.0
2019-09-07,Islam Makhachev,Davi Ramos,-380.0,315.0
2019-09-07,Curtis Blaydes,Shamil Abdurakhimov,-550.0,425.0
2019-09-07,Mairbek Taisumov,Diego Ferreira,-245.0,205.0
2019-09-07,Joanne Calderwood,Andrea Lee,210.0,-250.0
2019-09-07,Khabib Nurmagomedov,Dustin Poirier,-400.0,325.0
2019-09-07,Ottman Azaitar,Teemu Packalen,-190.0,165.0
2019-09-07,Belal Muhammad,Takashi Sato,-390.0,320.0
2019-09-07,Nordine Taleb,Muslim Salikhov,-130.0,110.0
2019-09-07,Omari Akhmedov,Zak Cummings,-125.0,105.0
2019-09-07,Don Madge,Fares Ziam,-190.0,165.0
2019-09-07,Liana Jojua,Sarah Moras,-155.0,135.0
2019-09-14,Donald Cerrone,Justin Gaethje,160.0,-185.0
2019-09-14,Glover Teixeira,Nikita Krylov,-115.0,-105.0
2019-09-14,Michel Pereira,Tristan Connelly,-460.0,365.0
2019-09-14,Uriah Hall,Antonio Carlos Junior,230.0,-270.0
2019-09-14,Misha Cirkunov,Jimmy Crute,-105.0,-115.0
2019-09-14,Marcin Tybura,Augusto Sakai,105.0,-125.0
2019-09-14,Brad Katona,Hunter Azure,-130.0,110.0
2019-09-14,Chas Skelly,Jordan Griffin,145.0,-160.0
2019-09-14,Louis Smolka,Ryan MacDonald,-230.0,190.0
2019-09-14,Kyle Prepolec,Austin Hubbard,120.0,-140.0
2019-09-14,Cole Smith,Miles Johns,115.0,-135.0
2019-09-21,Martin Bravo,Steven Peterson,-145.0,125.0
2019-09-21,Carla Esparza,Alexa Grasso,125.0,-145.0
2019-09-21,Irene Aldana,Vanessa Melo,-525.0,415.0
2019-09-21,Jose Quinonez,Carlos Huachin,-150.0,130.0
2019-09-21,Caludio Puelles,Marcos Mariano,-400.0,325.0
2019-09-21,Ariane Carnelossi,Angela Hill,-115.0,-105.0
2019-09-21,Sergio Pettis,Tyson Nam,-300.0,250.0
2019-09-21,Vinicius Moreira,Paul Craig,100.0,-120.0
2019-09-21,Sijara Eubanks,Bethe Correia,-290.0,245.0
2019-09-21,Marco Polo Reyes,Kyle Nelson,-105.0,-115.0
2019-09-28,Jack Hermansson,Jared Cannonier,-275.0,235.0
2019-09-28,Mark Madsen,Danilo Belluardo,-600.0,450.0
2019-09-28,Gunnar Nelson,Gilbert Burns,-105.0,-115.0
2019-09-28,Ion Cutelaba,Khalil Rountree Jr.,-105.0,-115.0
2019-09-28,Michal Oleksiejczuk,Ovince Saint Preux,-290.0,245.0
2019-09-28,Nicolas Dalby,Alex Oliveira,135.0,-155.0
2019-09-28,Alessio Di Chirico,Makhmud Muradov,145.0,-165.0
2019-09-28,Siyar Bahadurzada,Ismail Naurdiev,190.0,-230.0
2019-09-28,Brandon Davis,Giga Chikadze,-155.0,135.0
2019-09-28,Macy Chiasson,Lina Lansberg,-430.0,345.0
2019-09-28,Marc Diakiese,Lando Vannata,-165.0,145.0
2019-09-28,Jack Shore,Nohelin Hernandez,-235.0,195.0
2019-09-28,Alen Amedovski,John Phillips,-130.0,110.0
2019-10-05,Luke Jumeau,Dhiego Lima,120.0,-140.0
2019-10-05,Robert Whittaker,Israel Adesanya,110.0,-130.0
2019-10-05,Al Iaquinta,Dan Hooker,115.0,-135.0
2019-10-05,Tai Tuivasa,Serghei Spivac,-330.0,270.0
2019-10-05,Justin Tafa,Yorgan De Castro,-105.0,-115.0
2019-10-05,Nadia Kassem,Ji Yeon Kim,155.0,-175.0
2019-10-05,Callan Potter,Maki Pitolo,325.0,-400.0
2019-10-05,Khalid Taha,Bruno Silva,-220.0,180.0
2019-10-05,Jake Matthews,Rostem Akman,-470.0,375.0
2019-10-05,Brad Riddell,Jamie Mullarkey,-165.0,145.0
2019-10-05,Megan Anderson,Zarah Fairn,-420.0,335.0
2019-10-12,Joanna Jedrzejczyk,Michelle Waterson,-300.0,250.0
2019-10-12,Cub Swanson,Kron Gracie,155.0,-175.0
2019-10-12,Niko Price,James Vick,-145.0,125.0
2019-10-12,Mackenzie Dern,Amanda Ribas,-185.0,160.0
2019-10-12,Eryk Anders,Gerald Meerschaert,-140.0,120.0
2019-10-12,Matt Frevola,Luis Pena,130.0,-150.0
2019-10-12,Max Griffin,Alex Morono,-145.0,125.0
2019-10-12,Deiveson Figueiredo,Tim Elliott,-175.0,155.0
2019-10-12,Marlon Vera,Andre Ewell,-140.0,120.0
2019-10-12,Miguel Baeza,Hector Aldana,-250.0,210.0
2019-10-12,Marvin Vettori,Andrew Sanchez,-370.0,310.0
2019-10-12,JJ Aldrich,Lauren Mueller,-150.0,130.0
2019-10-12,Mike Davis,Thomas Gifford,-290.0,245.0
2019-10-12,Ryan Spann,Devin Clark,-175.0,155.0
2019-10-18,Deron Winn,Darren Stewart,-115.0,-105.0
2019-10-18,Yair Rodriguez,Jeremy Stephens,-140.0,120.0
2019-10-18,Dominick Reyes,Chris Weidman,-200.0,170.0
2019-10-18,Joe Lauzon,Jonathan Pearce,170.0,-200.0
2019-10-18,Maycee Barber,Gillian Robertson,-170.0,150.0
2019-10-18,Molly McCann,Diana Belbita,-640.0,470.0
2019-10-18,Kyle Bochniak,Sean Woodson,-115.0,-105.0
2019-10-18,Randy Costa,Boston Salmon,130.0,-150.0
2019-10-18,Court McGee,Sean Brady,150.0,-170.0
2019-10-18,Brendan Allen,Kevin Holland,135.0,-155.0
2019-10-18,Daniel Spitz,Tanner Boser,125.0,-145.0
2019-10-18,Charles Rosa,Manny Bermudez,160.0,-185.0
2019-10-26,Demian Maia,Ben Askren,140.0,-160.0
2019-10-26,Michael Johnson,Stevie Ray,-275.0,235.0
2019-10-26,Frank Camacho,Beneil Dariush,160.0,-185.0
2019-10-26,Ciryl Gane,Don'tale Mayes,-325.0,265.0
2019-10-26,Muslim Salikhov,Laureano Staropoli,-165.0,145.0
2019-10-26,Randa Markos,Ashley Yoder,-150.0,130.0
2019-10-26,Enrique Barzola,Movsar Evloev,170.0,-200.0
2019-10-26,Maurice Greene,Sergei Pavlovich,200.0,-240.0
2019-10-26,Loma Lookboonmee,Alexandra Albu,-135.0,115.0
2019-10-26,Raphael Pessoa Nunes,Jeff Hughes,205.0,-245.0
2019-10-26,Alex White,Rafael Fiziev,165.0,-190.0
2019-11-02,Jorge Masvidal,Nate Diaz,-155.0,135.0
2019-11-02,Derrick Lewis,Blagoy Ivanov,-115.0,-105.0
2019-11-02,Kelvin Gastelum,Darren Till,-200.0,170.0
2019-11-02,Stephen Thompson,Vicente Luque,-115.0,-105.0
2019-11-02,Kevin Lee,Gregor Gillespie,150.0,-170.0
2019-11-02,Lyman Good,Chance Rencountre,-115.0,-105.0
2019-11-02,Shane Burgos,Makwan Amirkhani,-220.0,180.0
2019-11-02,Julio Arce,Hakeem Dawodu,-110.0,-110.0
2019-11-02,Katlyn Chookagian,Jennifer Maia,-135.0,115.0
2019-11-02,Corey Anderson,Johnny Walker,155.0,-175.0
2019-11-02,Brad Tavares,Edmen Shahbazyan,160.0,-185.0
2019-11-02,Andrei Arlovski,Jairzinho Rozenstruik,140.0,-160.0
